Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
20/01/2024 3:22:43,"643","18.3","51","1004.6"
20/01/2024 3:27:43,"638","18.3","51","1004.6"
20/01/2024 3:32:43,"619","18.3","51","1004.7"
20/01/2024 3:37:43,"656","18.3","51","1004.5"
20/01/2024 3:42:43,"645","18.3","51","1004.3"
20/01/2024 3:47:43,"636","18.3","51","1004.2"
20/01/2024 3:52:43,"609","18.3","51","1004.2"
20/01/2024 3:57:43,"629","18.3","51","1004.3"
20/01/2024 4:02:43,"601","18.3","51","1004.3"
20/01/2024 4:07:43,"598","18.3","51","1004.2"
20/01/2024 4:12:43,"597","18.3","51","1004.3"
20/01/2024 4:17:43,"628","18.2","51","1004.1"
20/01/2024 4:22:43,"597","18.3","51","1004.1"
20/01/2024 4:27:43,"587","18.3","51","1003.8"
20/01/2024 4:32:43,"588","18.3","51","1004.0"
20/01/2024 4:37:43,"595","18.3","51","1003.9"
20/01/2024 4:42:43,"585","18.3","51","1003.8"
20/01/2024 4:47:43,"613","18.3","51","1003.8"
20/01/2024 4:52:43,"617","18.3","50","1003.7"
20/01/2024 4:57:43,"590","18.3","51","1003.7"
20/01/2024 5:02:43,"597","18.3","50","1003.7"
20/01/2024 5:07:43,"593","18.3","50","1003.5"
20/01/2024 5:12:43,"567","18.3","50","1003.5"
20/01/2024 5:17:43,"605","18.3","50","1003.4"
20/01/2024 5:22:43,"563","18.3","50","1003.2"
20/01/2024 5:27:43,"586","18.3","50","1003.3"
20/01/2024 5:32:43,"562","18.3","50","1003.3"
20/01/2024 5:37:43,"571","18.3","50","1003.3"
20/01/2024 5:42:43,"558","18.2","50","1003.2"
20/01/2024 5:47:43,"547","18.2","50","1003.4"
20/01/2024 5:52:43,"568","18.2","50","1003.1"
20/01/2024 5:57:43,"550","18.3","50","1003.2"
20/01/2024 6:02:43,"555","18.3","50","1003.3"
20/01/2024 6:07:43,"582","18.3","50","1003.2"
20/01/2024 6:12:43,"535","18.3","50","1003.1"
20/01/2024 6:17:43,"552","18.3","50","1003.2"
20/01/2024 6:22:43,"583","18.3","50","1003.1"
20/01/2024 6:27:43,"547","18.3","50","1003.1"
20/01/2024 6:32:43,"543","18.3","50","1003.1"
20/01/2024 6:37:43,"563","18.3","50","1003.0"
20/01/2024 6:42:43,"546","18.3","50","1002.9"
20/01/2024 6:47:43,"545","18.3","50","1003.1"
20/01/2024 6:52:43,"543","18.3","50","1002.9"
20/01/2024 6:57:43,"550","18.3","50","1003.0"
20/01/2024 7:02:43,"576","18.3","50","1003.0"
20/01/2024 7:07:43,"546","18.3","50","1003.0"
20/01/2024 7:12:43,"537","18.3","50","1003.0"
20/01/2024 7:17:43,"561","18.3","50","1002.8"
20/01/2024 7:22:43,"536","18.3","50","1002.8"
20/01/2024 7:27:43,"566","18.3","50","1002.7"
20/01/2024 7:32:43,"537","18.3","50","1002.6"
20/01/2024 7:37:43,"547","18.2","50","1002.6"
20/01/2024 7:42:43,"547","18.3","50","1002.6"
20/01/2024 7:47:43,"557","18.3","50","1002.7"
20/01/2024 7:52:43,"555","18.3","50","1002.7"
20/01/2024 7:57:43,"532","18.3","50","1002.6"
20/01/2024 8:02:43,"535","18.3","50","1002.3"
20/01/2024 8:07:43,"561","18.3","50","1002.7"
20/01/2024 8:12:43,"529","18.3","50","1002.6"
20/01/2024 8:17:43,"547","18.3","50","1002.7"
20/01/2024 8:22:39,"531","18.3","50","1002.7"
20/01/2024 8:27:39,"535","18.3","50","1002.6"
20/01/2024 8:32:39,"518","18.3","50","1002.5"
20/01/2024 8:37:39,"523","18.2","50","1002.5"
20/01/2024 8:42:39,"533","18.3","50","1002.5"
20/01/2024 8:47:39,"545","18.3","50","1002.5"
20/01/2024 8:52:39,"534","18.3","50","1002.4"
20/01/2024 8:57:39,"538","18.3","50","1002.5"
20/01/2024 9:02:39,"526","18.3","50","1002.5"
20/01/2024 9:07:39,"536","18.2","50","1002.5"
20/01/2024 9:12:39,"516","18.2","50","1002.4"
20/01/2024 9:17:39,"534","18.2","50","1002.4"
20/01/2024 9:22:39,"538","18.2","50","1002.4"
20/01/2024 9:27:39,"490","18.2","50","1002.3"
20/01/2024 9:32:39,"534","18.1","50","1002.3"
20/01/2024 9:37:39,"511","18.2","50","1002.3"
20/01/2024 9:42:39,"584","18.2","50","1002.4"
20/01/2024 9:47:39,"622","18.3","51","1002.3"
20/01/2024 9:52:39,"662","18.4","51","1002.2"
20/01/2024 9:57:39,"735","18.4","51","1002.2"
20/01/2024 10:02:39,"783","18.6","51","1002.2"
20/01/2024 10:07:39,"809","18.7","51","1002.2"
20/01/2024 10:12:39,"888","18.7","52","1002.2"
20/01/2024 10:17:39,"867","18.8","51","1002.3"
20/01/2024 10:22:39,"860","18.8","51","1002.4"
20/01/2024 10:27:39,"875","18.9","51","1002.6"
20/01/2024 10:32:39,"882","18.9","51","1002.6"
20/01/2024 10:37:39,"892","18.9","51","1002.6"
20/01/2024 10:42:39,"927","19.0","51","1002.7"
20/01/2024 10:47:39,"948","19.1","51","1002.5"
20/01/2024 10:52:39,"1047","19.2","51","1002.5"
20/01/2024 10:57:39,"1069","19.2","51","1002.5"
20/01/2024 11:02:39,"1109","19.3","51","1002.6"
20/01/2024 11:07:39,"1123","19.4","51","1002.6"
20/01/2024 11:12:39,"1131","19.4","51","1002.6"
20/01/2024 11:17:39,"1198","19.5","51","1002.7"
20/01/2024 11:22:39,"1248","19.5","52","1002.6"
20/01/2024 11:27:39,"1277","19.6","52","1002.7"
20/01/2024 11:32:39,"1323","19.7","52","1002.6"
20/01/2024 11:37:36,"1444","19.8","52","1002.7"
20/01/2024 11:42:36,"1509","19.9","52","1002.7"
20/01/2024 11:47:36,"1655","20.0","52","1002.7"
20/01/2024 11:52:36,"1655","20.1","52","1002.8"
20/01/2024 11:57:36,"1699","20.1","52","1002.7"
20/01/2024 12:02:36,"1624","20.2","52","1002.7"
20/01/2024 12:07:36,"1632","20.2","52","1002.8"
20/01/2024 12:12:36,"1639","20.2","52","1002.8"
20/01/2024 12:17:36,"1821","20.3","52","1002.7"
20/01/2024 12:22:36,"1910","20.3","52","1002.7"
20/01/2024 12:27:36,"1982","20.4","52","1002.5"
20/01/2024 12:32:36,"2041","20.5","53","1002.5"
20/01/2024 12:37:36,"1835","20.5","52","1002.4"
20/01/2024 12:42:36,"2062","20.5","52","1002.4"
20/01/2024 12:47:36,"2088","20.6","52","1002.4"
20/01/2024 12:52:36,"2190","20.6","53","1002.4"
20/01/2024 12:57:36,"2232","20.6","53","1002.3"
20/01/2024 13:02:36,"2174","20.6","52","1002.3"
20/01/2024 13:07:26,"2065","20.6","52","1002.2"
20/01/2024 13:12:26,"2049","20.5","53","1002.2"
20/01/2024 13:17:26,"1812","20.5","54","1002.2"
20/01/2024 13:22:26,"1713","20.5","54","1001.9"
20/01/2024 13:27:26,"1646","20.5","54","1002.1"
20/01/2024 13:32:26,"1639","20.5","54","1001.8"
20/01/2024 13:37:26,"1638","20.5","54","1001.8"
20/01/2024 13:42:26,"1672","20.5","54","1001.7"
20/01/2024 13:47:26,"1713","20.5","54","1001.8"
20/01/2024 13:52:26,"1665","20.4","54","1001.6"
20/01/2024 13:57:26,"1639","20.4","53","1001.6"
20/01/2024 14:02:26,"1680","20.4","53","1001.5"
20/01/2024 14:07:26,"1665","20.4","53","1001.4"
20/01/2024 14:12:26,"1696","20.3","53","1001.5"
20/01/2024 14:17:26,"1617","20.2","53","1001.4"
20/01/2024 14:22:26,"1722","20.2","53","1001.6"
20/01/2024 14:27:26,"1716","20.1","54","1001.5"
20/01/2024 14:32:26,"1645","20.1","53","1001.5"
20/01/2024 14:37:26,"1585","20.2","53","1001.4"
20/01/2024 14:42:26,"1664","20.2","53","1001.2"
20/01/2024 14:47:26,"1714","20.2","53","1001.3"
20/01/2024 14:52:26,"1680","20.3","53","1000.9"
20/01/2024 14:57:26,"1629","20.3","53","1000.9"
20/01/2024 15:02:26,"1609","20.3","53","1000.8"
20/01/2024 15:07:26,"1675","20.3","53","1000.9"
20/01/2024 15:12:26,"1613","20.2","53","1000.9"
20/01/2024 15:17:26,"1677","20.2","53","1000.8"
20/01/2024 15:22:26,"1667","20.3","54","1001.0"
20/01/2024 15:27:26,"1660","20.3","54","1000.8"
20/01/2024 15:32:26,"1736","20.3","54","1000.9"
20/01/2024 15:37:26,"1780","20.3","54","1001.0"
20/01/2024 15:42:26,"1756","20.4","54","1000.9"
20/01/2024 15:47:26,"1853","20.4","53","1000.8"
20/01/2024 15:52:26,"1850","20.5","53","1000.8"
20/01/2024 15:57:26,"1831","20.4","53","1000.7"
20/01/2024 16:02:26,"1807","20.3","53","1000.6"
20/01/2024 16:07:26,"1804","20.2","53","1000.6"
20/01/2024 16:12:26,"1840","20.2","54","1000.5"
20/01/2024 16:17:26,"1810","20.2","53","1000.2"
20/01/2024 16:22:26,"1777","20.2","53","1000.2"
20/01/2024 16:27:26,"1831","20.1","53","1000.2"
20/01/2024 16:32:26,"1839","20.1","53","1000.2"
20/01/2024 16:37:26,"1832","20.2","53","1000.1"
20/01/2024 16:42:26,"1818","20.2","53","1000.0"
20/01/2024 16:47:26,"1635","20.2","53","1000.0"
20/01/2024 16:52:26,"1702","20.2","53","999.8"
20/01/2024 16:57:26,"1725","20.3","53","999.7"
20/01/2024 17:02:26,"1785","20.3","53","999.6"
20/01/2024 17:07:26,"1816","20.3","53","999.6"
20/01/2024 17:12:26,"1827","20.3","53","999.5"
20/01/2024 17:17:26,"1875","20.3","53","999.4"
20/01/2024 17:22:26,"1910","20.3","54","999.3"
20/01/2024 17:27:26,"1894","20.3","54","999.2"
20/01/2024 17:32:26,"1947","20.3","54","999.1"
20/01/2024 17:37:26,"2057","20.4","54","998.9"
20/01/2024 17:42:26,"2052","20.4","54","998.9"
20/01/2024 17:47:26,"2119","20.4","54","998.9"
20/01/2024 17:52:26,"2129","20.4","53","998.8"
20/01/2024 17:57:26,"2144","20.4","53","998.6"
20/01/2024 18:02:26,"2170","20.4","53","998.6"
20/01/2024 18:07:26,"2122","20.4","53","998.5"
20/01/2024 18:12:26,"2235","20.4","53","998.2"
20/01/2024 18:17:26,"2192","20.3","53","998.2"
20/01/2024 18:22:26,"2142","20.3","53","998.2"
20/01/2024 18:27:26,"2084","20.2","53","997.9"
20/01/2024 18:32:26,"1883","20.2","54","998.0"
20/01/2024 18:37:26,"1905","20.4","55","997.8"
20/01/2024 18:42:26,"1915","20.4","55","997.8"
20/01/2024 18:47:26,"1907","20.6","56","997.6"
20/01/2024 18:52:26,"1992","20.8","56","997.6"
20/01/2024 18:57:26,"2034","20.9","56","997.4"
20/01/2024 19:02:26,"2067","20.8","56","997.4"
20/01/2024 19:07:26,"2071","20.9","56","997.2"
20/01/2024 19:12:26,"2157","20.9","56","997.1"
20/01/2024 19:17:26,"2253","21.0","56","996.9"
20/01/2024 19:22:26,"2304","21.1","56","997.0"
20/01/2024 19:27:26,"2309","21.2","56","996.8"
20/01/2024 19:32:26,"2332","21.2","56","996.8"
20/01/2024 19:37:26,"2338","21.3","55","996.7"
20/01/2024 19:42:26,"2341","21.4","55","996.7"
20/01/2024 19:47:26,"2330","21.5","55","996.7"
20/01/2024 19:52:26,"2445","21.6","54","996.5"
20/01/2024 19:57:26,"2505","21.7","54","996.3"
20/01/2024 20:02:26,"2522","21.7","54","996.2"
20/01/2024 20:07:26,"2398","21.7","54","996.1"
20/01/2024 20:12:26,"2554","21.6","54","996.0"
20/01/2024 20:17:26,"2589","21.6","54","995.8"
20/01/2024 20:22:26,"2495","21.4","53","995.6"
20/01/2024 20:27:26,"2453","21.3","53","995.4"
20/01/2024 20:32:26,"2318","21.1","53","995.1"
20/01/2024 20:37:26,"2267","21.0","53","994.9"
20/01/2024 20:42:26,"2255","20.8","53","994.6"
20/01/2024 20:47:26,"2220","20.7","53","994.4"
20/01/2024 20:52:26,"2189","20.6","53","994.4"
20/01/2024 20:57:26,"2106","20.5","53","994.6"
20/01/2024 21:02:26,"2093","20.4","53","994.7"
20/01/2024 21:07:26,"2067","20.4","53","994.7"
20/01/2024 21:12:26,"2034","20.3","53","994.4"
20/01/2024 21:17:26,"2029","20.2","53","994.3"
20/01/2024 21:22:26,"2025","20.1","54","994.1"
20/01/2024 21:27:26,"2043","20.0","54","994.0"
20/01/2024 21:32:26,"1984","20.0","54","993.9"
20/01/2024 21:37:26,"1990","19.9","54","993.9"
20/01/2024 21:42:26,"1903","19.9","54","993.7"
20/01/2024 21:47:26,"1928","19.8","54","993.9"
20/01/2024 21:52:26,"1942","19.8","54","993.9"
20/01/2024 21:57:26,"1906","19.7","54","993.6"
20/01/2024 22:02:26,"1844","19.7","54","993.6"
20/01/2024 22:07:26,"1813","19.6","54","993.5"
20/01/2024 22:12:26,"1835","19.6","54","993.5"
20/01/2024 22:17:26,"1780","19.6","54","993.6"
20/01/2024 22:22:26,"1752","19.5","54","993.6"
20/01/2024 22:27:26,"1724","19.5","54","993.5"
20/01/2024 22:32:26,"1776","19.5","54","993.5"
20/01/2024 22:37:21,"1706","19.4","54","993.2"
20/01/2024 22:42:21,"1691","19.4","54","993.0"
20/01/2024 22:47:21,"1636","19.4","54","992.9"
20/01/2024 22:52:21,"1647","19.4","54","992.7"
20/01/2024 22:57:21,"1605","19.3","55","993.0"
20/01/2024 23:02:21,"1608","19.3","55","992.8"
20/01/2024 23:07:21,"1534","19.3","55","992.6"
20/01/2024 23:12:21,"1565","19.2","55","992.5"
20/01/2024 23:17:21,"1551","19.2","55","992.3"
20/01/2024 23:22:21,"1547","19.2","55","992.4"
20/01/2024 23:27:21,"1513","19.1","55","992.4"
20/01/2024 23:32:21,"1487","19.1","55","992.3"
20/01/2024 23:37:21,"1469","19.1","55","992.2"
20/01/2024 23:42:21,"1464","19.0","55","991.9"
20/01/2024 23:47:21,"1420","19.0","54","991.9"
20/01/2024 23:52:21,"1432","19.0","55","991.6"
20/01/2024 23:57:21,"1373","18.9","54","991.6"
21/01/2024 0:02:21,"1408","18.9","54","991.7"
21/01/2024 0:07:21,"1354","18.9","54","991.4"
21/01/2024 0:12:21,"1349","18.9","54","991.2"
21/01/2024 0:17:21,"1367","18.9","54","991.1"
21/01/2024 0:22:21,"1338","18.9","54","991.2"
21/01/2024 0:27:21,"1317","18.8","54","991.0"
21/01/2024 0:32:21,"1313","18.8","54","990.9"
21/01/2024 0:37:21,"1259","18.8","54","991.0"
21/01/2024 0:42:21,"1283","18.8","54","990.9"
21/01/2024 0:47:21,"1239","18.7","54","991.0"
21/01/2024 0:52:21,"1246","18.7","54","990.9"
21/01/2024 0:57:21,"1238","18.7","54","990.8"
21/01/2024 1:02:21,"1233","18.7","54","990.9"
21/01/2024 1:07:21,"1197","18.6","54","991.0"
21/01/2024 1:12:21,"1195","18.6","54","991.0"
21/01/2024 1:17:21,"1208","18.6","54","991.0"
21/01/2024 1:22:21,"1170","18.5","54","990.8"
21/01/2024 1:27:21,"1156","18.6","54","990.7"
21/01/2024 1:32:21,"1133","18.6","54","990.7"
21/01/2024 1:37:21,"1123","18.6","54","990.4"
21/01/2024 1:42:21,"1085","18.6","54","990.4"
21/01/2024 1:47:21,"1070","18.6","54","990.4"
21/01/2024 1:52:21,"1074","18.5","54","990.3"
21/01/2024 1:57:21,"1032","18.5","54","990.3"
21/01/2024 2:02:21,"1035","18.4","54","990.4"
21/01/2024 2:07:21,"1027","18.4","54","990.6"
21/01/2024 2:12:21,"1017","18.4","54","990.4"
21/01/2024 2:17:21,"987","18.4","54","990.2"
21/01/2024 2:22:21,"1002","18.4","54","990.3"
21/01/2024 2:27:21,"983","18.4","54","990.2"
21/01/2024 2:32:21,"1034","18.4","54","990.2"
21/01/2024 2:37:21,"1006","18.4","54","990.4"
21/01/2024 2:42:21,"985","18.4","54","990.4"
21/01/2024 2:47:21,"954","18.4","54","990.2"
21/01/2024 2:52:21,"919","18.5","54","990.3"
21/01/2024 2:57:21,"938","18.4","54","990.5"
21/01/2024 3:01:59,"950","18.4","54","990.5"
21/01/2024 3:06:59,"945","18.4","54","990.6"
21/01/2024 3:11:59,"919","18.4","54","990.7"
21/01/2024 3:16:59,"928","18.4","54","990.6"
21/01/2024 3:21:59,"914","18.4","54","990.6"
21/01/2024 3:26:59,"897","18.4","54","990.6"
21/01/2024 3:31:59,"886","18.4","54","990.5"
21/01/2024 3:36:59,"869","18.4","54","990.3"
21/01/2024 3:41:59,"909","18.4","54","990.3"
21/01/2024 3:46:59,"867","18.4","54","990.3"
21/01/2024 3:51:59,"829","18.4","54","990.2"
21/01/2024 3:56:59,"853","18.4","54","990.3"
21/01/2024 4:01:59,"849","18.4","54","990.3"
21/01/2024 4:06:59,"833","18.4","54","990.3"
21/01/2024 4:11:59,"847","18.4","54","990.6"
21/01/2024 4:16:59,"846","18.5","54","990.5"
21/01/2024 4:21:59,"825","18.5","54","990.6"
21/01/2024 4:26:59,"815","18.5","54","990.7"
21/01/2024 4:31:59,"818","18.4","54","990.8"
21/01/2024 4:36:59,"813","18.4","54","990.8"
21/01/2024 4:41:59,"773","18.4","54","990.8"
21/01/2024 4:46:59,"777","18.4","54","990.9"
21/01/2024 4:51:59,"780","18.4","54","990.9"
21/01/2024 4:56:59,"789","18.4","54","991.0"
21/01/2024 5:01:59,"783","18.4","54","990.9"
21/01/2024 5:06:59,"752","18.4","54","991.0"
21/01/2024 5:11:59,"754","18.4","54","990.9"
21/01/2024 5:16:59,"733","18.4","54","990.7"
21/01/2024 5:21:59,"763","18.4","53","990.8"
21/01/2024 5:26:59,"740","18.4","53","991.0"
21/01/2024 5:31:59,"735","18.4","53","991.0"
21/01/2024 5:36:59,"735","18.4","53","991.1"
21/01/2024 5:41:59,"712","18.4","53","991.0"
21/01/2024 5:46:59,"718","18.4","53","991.1"
21/01/2024 5:51:59,"722","18.4","53","991.2"
21/01/2024 5:56:59,"715","18.4","53","991.1"
21/01/2024 6:01:59,"710","18.4","53","991.0"
21/01/2024 6:06:59,"692","18.4","53","991.2"
21/01/2024 6:11:59,"695","18.4","53","991.3"
21/01/2024 6:16:59,"711","18.4","53","991.3"
21/01/2024 6:21:59,"733","18.4","53","991.2"
21/01/2024 6:26:59,"709","18.4","53","991.3"
21/01/2024 6:31:59,"680","18.4","53","991.1"
21/01/2024 6:36:59,"686","18.4","53","991.0"
21/01/2024 6:41:59,"654","18.4","53","991.0"
21/01/2024 6:46:59,"659","18.4","53","990.9"
21/01/2024 6:51:59,"667","18.4","53","990.8"
21/01/2024 6:56:59,"679","18.4","53","991.0"
21/01/2024 7:01:59,"655","18.4","53","991.1"
21/01/2024 7:06:59,"660","18.4","53","991.0"
21/01/2024 7:11:59,"668","18.4","53","991.1"
21/01/2024 7:16:59,"658","18.4","53","991.0"
21/01/2024 7:21:59,"664","18.4","53","991.1"
21/01/2024 7:26:59,"657","18.4","53","991.3"
21/01/2024 7:31:59,"633","18.4","53","991.2"
21/01/2024 7:36:59,"643","18.4","53","991.2"
21/01/2024 7:41:59,"641","18.4","53","991.0"
21/01/2024 7:46:59,"647","18.4","53","990.8"
21/01/2024 7:51:59,"646","18.4","53","990.9"
21/01/2024 7:56:59,"636","18.4","53","990.8"
21/01/2024 8:01:59,"621","18.4","53","990.8"
21/01/2024 8:06:59,"630","18.4","53","990.5"
21/01/2024 8:11:59,"610","18.4","53","990.4"
21/01/2024 8:16:59,"630","18.4","53","990.4"
21/01/2024 8:21:59,"616","18.3","53","990.3"
21/01/2024 8:26:59,"642","18.3","53","990.3"
21/01/2024 8:31:59,"607","18.4","53","990.4"
21/01/2024 8:36:59,"641","18.4","53","990.2"
21/01/2024 8:41:59,"685","18.4","53","990.3"
21/01/2024 8:46:59,"699","18.4","53","990.3"
21/01/2024 8:51:59,"723","18.6","53","990.2"
21/01/2024 8:56:59,"761","18.6","53","990.2"
21/01/2024 9:01:59,"795","18.7","53","990.2"
21/01/2024 9:06:59,"822","18.8","53","990.2"
21/01/2024 9:11:59,"927","18.9","53","990.1"
21/01/2024 9:16:59,"943","18.9","53","990.2"
21/01/2024 9:21:59,"987","19.0","54","990.1"
21/01/2024 9:26:59,"927","18.9","53","990.1"
21/01/2024 9:31:59,"978","19.0","53","990.2"
21/01/2024 9:36:59,"1020","19.1","53","990.3"
21/01/2024 9:41:59,"1117","19.2","54","990.3"
21/01/2024 9:46:59,"1079","19.3","53","990.3"
21/01/2024 9:51:59,"1108","19.3","53","990.3"
21/01/2024 9:56:59,"1145","19.4","53","990.1"
21/01/2024 10:01:59,"1157","19.4","53","990.1"
21/01/2024 10:06:59,"1182","19.5","53","990.0"
21/01/2024 10:11:59,"1214","19.5","53","990.0"
21/01/2024 10:16:59,"1267","19.5","53","990.0"
21/01/2024 10:21:59,"1263","19.6","53","989.8"
21/01/2024 10:26:59,"1308","19.6","53","989.7"
21/01/2024 10:31:59,"1324","19.7","53","990.0"
21/01/2024 10:36:59,"1332","19.7","53","989.8"
21/01/2024 10:41:59,"1385","19.8","53","989.9"
21/01/2024 10:46:59,"1389","19.8","53","989.8"
21/01/2024 10:51:59,"1376","19.8","53","989.8"
21/01/2024 10:56:59,"1329","19.9","53","989.7"
21/01/2024 11:01:59,"1342","19.9","53","989.6"
21/01/2024 11:06:59,"1394","20.0","53","989.7"
21/01/2024 11:11:59,"1424","20.0","53","989.6"
21/01/2024 11:16:59,"1508","20.1","53","989.6"
21/01/2024 11:21:59,"1533","20.2","54","989.3"
21/01/2024 11:26:59,"1619","20.3","54","989.3"
21/01/2024 11:31:59,"1651","20.3","54","989.2"
21/01/2024 11:36:59,"1567","20.4","54","988.9"
21/01/2024 11:41:59,"1311","20.4","53","988.9"
21/01/2024 11:46:59,"1294","20.3","53","989.0"
21/01/2024 11:51:59,"1272","20.3","53","988.9"
21/01/2024 11:56:59,"1255","20.2","53","988.8"
21/01/2024 12:01:59,"1253","20.2","53","988.7"
21/01/2024 12:06:59,"1171","20.2","53","988.4"
21/01/2024 12:11:59,"1227","20.3","53","988.2"
21/01/2024 12:16:59,"1176","20.2","52","987.9"
21/01/2024 12:21:59,"1138","20.2","52","987.7"
21/01/2024 12:26:59,"1175","20.2","52","987.6"
21/01/2024 12:31:59,"1138","20.2","52","987.3"
21/01/2024 12:36:59,"1134","20.2","51","987.1"
21/01/2024 12:41:59,"1128","20.2","51","986.9"
21/01/2024 12:46:59,"1145","20.2","52","986.6"
21/01/2024 12:51:59,"1119","20.2","51","986.3"
21/01/2024 12:56:59,"1200","20.2","52","986.0"
21/01/2024 13:01:59,"1228","20.2","52","985.5"
21/01/2024 13:06:59,"1264","20.2","52","985.4"
21/01/2024 13:11:59,"1233","20.1","52","985.2"
21/01/2024 13:16:59,"1197","20.1","51","984.7"
21/01/2024 13:21:59,"1165","20.0","51","984.4"
21/01/2024 13:26:59,"1127","20.0","51","984.2"
21/01/2024 13:31:59,"1132","19.9","51","983.9"
21/01/2024 13:36:59,"1150","19.9","51","983.7"
21/01/2024 13:41:59,"1084","19.9","51","983.5"
21/01/2024 13:46:59,"1082","19.9","51","983.2"
21/01/2024 13:51:59,"1103","19.9","51","982.8"
21/01/2024 13:56:59,"1280","20.0","51","982.4"
21/01/2024 14:01:59,"1344","20.0","51","982.1"
21/01/2024 14:06:59,"1371","20.0","51","981.7"
21/01/2024 14:11:59,"1394","20.0","52","981.4"
21/01/2024 14:16:59,"1394","20.1","52","981.2"
21/01/2024 14:21:59,"1413","20.1","52","980.9"
21/01/2024 14:26:59,"1420","20.1","52","980.4"
21/01/2024 14:31:59,"1391","20.1","52","980.2"
21/01/2024 14:36:59,"1352","20.2","51","979.9"
21/01/2024 14:41:59,"1351","20.2","51","979.8"
21/01/2024 14:46:59,"1346","20.3","51","979.5"
21/01/2024 14:51:59,"1359","20.3","51","979.2"
21/01/2024 14:56:59,"1396","20.3","51","979.0"
21/01/2024 15:01:59,"1383","20.3","51","978.8"
21/01/2024 15:06:59,"1452","20.3","51","978.5"
21/01/2024 15:11:59,"1440","20.3","51","978.4"
21/01/2024 15:16:59,"1458","20.3","51","978.2"
21/01/2024 15:21:59,"1540","20.3","52","977.8"
21/01/2024 15:26:59,"1511","20.3","51","977.6"
21/01/2024 15:31:59,"1501","20.3","51","977.3"
21/01/2024 15:36:59,"1533","20.3","51","977.2"
21/01/2024 15:41:59,"1503","20.2","51","976.9"
21/01/2024 15:46:59,"1473","20.1","51","977.1"
21/01/2024 15:51:59,"1478","20.1","51","976.7"
21/01/2024 15:56:59,"1451","20.1","52","976.6"
21/01/2024 16:01:59,"1495","20.2","52","976.4"
21/01/2024 16:06:59,"1485","20.2","52","976.0"
21/01/2024 16:11:59,"1494","20.2","51","976.0"
21/01/2024 16:16:59,"1454","20.3","52","975.8"
21/01/2024 16:21:59,"1477","20.2","52","975.5"
21/01/2024 16:26:59,"1438","20.2","52","975.4"
21/01/2024 16:31:59,"1463","20.2","52","975.2"
21/01/2024 16:36:59,"1450","20.2","52","975.0"
21/01/2024 16:41:59,"1427","20.3","52","974.8"
21/01/2024 16:46:59,"1473","20.3","52","974.6"
21/01/2024 16:51:59,"1503","20.3","52","974.2"
21/01/2024 16:56:59,"1486","20.3","52","973.8"
21/01/2024 17:01:59,"1407","20.3","51","973.1"
21/01/2024 17:06:59,"1446","20.3","51","973.0"
21/01/2024 17:11:59,"1373","20.3","51","973.0"
21/01/2024 17:16:59,"1387","20.3","52","972.7"
21/01/2024 17:21:59,"1445","20.4","52","972.3"
21/01/2024 17:26:59,"1440","20.4","52","972.1"
21/01/2024 17:31:59,"1516","20.4","52","971.8"
21/01/2024 17:36:59,"1631","20.5","53","971.7"
21/01/2024 17:41:59,"1627","20.7","54","971.5"
21/01/2024 17:46:59,"1619","20.6","55","971.3"
21/01/2024 17:51:59,"1637","20.7","56","970.9"
21/01/2024 17:56:59,"1675","20.9","57","970.6"
21/01/2024 18:01:59,"1795","21.0","57","970.6"
21/01/2024 18:06:59,"1812","21.2","57","970.4"
21/01/2024 18:11:59,"1866","21.3","56","970.3"
21/01/2024 18:16:59,"1864","21.4","56","970.2"
21/01/2024 18:21:59,"1912","21.5","55","970.0"
21/01/2024 18:26:59,"1939","21.6","55","969.8"
21/01/2024 18:31:59,"1895","21.7","54","969.5"
21/01/2024 18:36:59,"1971","21.8","54","969.1"
21/01/2024 18:41:59,"2025","21.8","54","968.9"
